DEPKIDBC,A1564UBC,A6599UCF,AGODCUBC,AGYDCUBC,PRSNSUBC,NUCCIUBC,CCSHIUBC,ATTYIUBC,CEPKIUBC,TENREPCF,LNDLDIUC,KID0T2BC,KID3T4BC,KID5T9BC,KID1524B,USATIUBC,ABSFID,ABSIID,CTUSUCIU,IOBTCUF,NOEMPIBC,PSRC4PU,PSRC8PU,IOBTPUF,PSRCSCU,PSRCSCU8,UHRSCCIU,USEFCCIU,ICCL4WIU,TYPFCIUA,TYPFCIUB,TYPFCIUC,TYPFCIUD,TYPFCIUE,TYPFCIUF,KD1014BC,IUTYPE,UHRICIU,IURENT,ITGCBCU6,INVESTCU,INVESCU8,OTHSRCU,OTHSRCU8,ISUPERCU,IOBTCU,INCTOTPU,INCTOPU8,IWSTPU,IWSTPU8,ITGCBPU,INVESTPU,INVESPU8,OTHSRPU,OTHSRPU8,IOBTPU,ISUPERPU,IWSSUCU,UHRSFCIU,HRSPSIU,INCTSCU,INCTSCU8,IWSUCU8,ITGCBCU8,FINSCOPU,ABSPID,SIHIUWT,WUS0101,WUS0102,WUS0103,WUS0104,WUS0105,WUS0106,WUS0107,WUS0108,WUS0109,WUS0110,WUS0111,WUS0112,WUS0113,WUS0114,WUS0115,WUS0116,WUS0117,WUS0118,WUS0119,WUS0120,WUS0121,WUS0122,WUS0123,WUS0124,WUS0125,WUS0126,WUS0127,WUS0128,WUS0129,WUS0130,WUS0131,WUS0132,WUS0133,WUS0134,WUS0135,WUS0136,WUS0137,WUS0138,WUS0139,WUS0140,WUS0141,WUS0142,WUS0143,WUS0144,WUS0145,WUS0146,WUS0147,WUS0148,WUS0149,WUS0150,WUS0151,WUS0152,WUS0153,WUS0154,WUS0155,WUS0156,WUS0157,WUS0158,WUS0159,WUS0160,LEVELIU,CWKCRAIU,WKLYCCBU,WKLYCCRU,COSTICIU,WKLYPSIU,COSTCCIU,COSTFCIU,ABSHID,ABSLID
0,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,4.03,4.03,0,0,0,0,175210,175210,175000,175000,0,210,210,0,0,0,0,2776,0,0,2780.03,3010.18,3006.15,0,2,00,125.94287327,125.32727051,124.64147949,127.77874756,129.16625977,138.1451416,127.59033203,124.9708252,137.24987793,133.80078125,124.96270752,126.64599609,140.70397949,0,129.76477051,125.61364746,128.47937012,126.28570557,122.04882813,125.79638672,127.14074707,137.51257324,125.00738525,123.40539551,126.24578857,127.19763184,129.91479492,128.89819336,125.74591064,125.69482422,123.98071289,123.25463867,132.52368164,131.44958496,125.31500244,126.26049805,125.02893066,123.59558105,126.05566406,129.9510498,130.41894531,124.97302246,126.85473633,127.00390625,126.59326172,133.34594727,134.74768066,136.17272949,133.36865234,124.22845459,131.16906738,126.67272949,125.99145508,131.96569824,118.85760498,129.70654297,121.11956787,133.30078125,116.41070557,126.01800537,126.87884521,3,0,0,0,0,0,0,0,SIH13E8999981,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,2,1,1,3,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,17.26,17.26,0,0,0,96,103540,104240,103000,103700,0,540,540,0,0,0,0,1801,0,0,1914.26,2178.93,2065.67,0,1,00,1196.3012448,1189.09375,1182.8359375,1213.4814453,1190.0361328,1222.3330078,1221.375,1195.0869141,1207.640625,1188.6279297,1192.8066406,1243.5820313,1207.2675781,1234.1181641,1216.5771484,1242.3388672,1271.6669922,1251.5273438,1206.0771484,1213.0195313,1215.8085938,1233.0234375,1219.4189453,1245.1894531,1237.5410156,1225.4541016,1202.4101563,1232.6621094,1228.7236328,1219.3515625,1217.1582031,1224.8447266,1238.9570313,1191.8203125,1191.0556641,1211.6113281,1222.2685547,1203.5527344,1227.3261719,1215.0058594,1193.1728516,1192.0976563,1193.6611328,0,1213.7910156,1232.7802734,1287.2949219,1192.3427734,1217.7832031,1205.1484375,1182.2333984,1234.6210938,1229.5966797,1196.9023438,1207.8876953,1188.1933594,1206.2646484,1230.9208984,1225.9248047,1197.7011719,1231.3505859,3,0,0,0,0,0,0,0,SIH13E8999980,00
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,427.28,17.26,17.26,0,0,0,0,22158,22158,0,0,21258,900,900,0,0,0,0,0,0,0,444.54,444.54,0,427.28,2,00,98.829741453,101.43811035,100.49084473,100.73010254,100.80181885,101.99682617,97.36529541,100.61688232,101.22625732,98.740844727,102.34136963,100.33764648,98.221679688,103.16467285,99.577026367,100.18988037,105.75878906,102.86541748,100.49871826,99.455810547,101.16882324,99.500549316,99.500732422,100.59417725,102.09716797,100.09631348,103.2979126,0,101.61694336,101.01184082,105.06585693,101.51898193,99.741271973,97.375,96.890197754,101.24017334,100.31018066,103.00311279,98.363708496,99.19543457,102.62219238,98.532897949,101.20056152,102.12493896,101.51928711,99.844421387,96.889160156,98.696533203,97.046691895,98.655883789,97.968811035,103.6116333,98.13885498,100.96868896,96.656860352,102.47857666,96.421508789,103.08209229,100.81036377,100.3013916,107.88128662,3,0,0,0,0,0,0,0,SIH13E8999979,00
0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,50,1,0,0,1,4,4,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,320,0,0.1,0.1,0,0,0,0,500,500,0,0,0,500,500,0,0,0,0,800,0,0,800.1,800.1,800,0,2,00,614.13751243,627.94921875,634.17041016,634.92529297,621.49365234,626.23046875,624.77734375,612.82763672,623.65917969,616.90869141,617.78759766,610.25585938,630.88183594,623.21533203,617.95654297,635.52099609,0,628.87744141,619.23535156,611.77978516,601.66357422,637.46044922,613.39013672,612.39257813,622.96533203,613.9921875,631.66259766,624.70117188,628.50390625,635.13574219,618.70458984,631.71777344,643.40917969,618.84326172,631.63867188,622.96240234,618.15039063,618.40478516,636.43652344,630.36328125,619.02880859,613.16015625,642.54980469,621.14892578,631.07177734,623.11865234,634.265625,628.12792969,626.61865234,625.61230469,614.47265625,635.75732422,643.92822266,632.34228516,610.29736328,623.13037109,616.96582031,622.74072266,626.97851563,635.32714844,612.59130859,3,0,0,0,0,0,0,0,SIH13E8999978,00
1,2,0,5,5,2,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,3,0,0,0,0.96,0.96,0,0,0,0,109489,109489,109452,109452,0,37,37,0,0,0,0,2703,0,0,2703.96,2746.96,2746,0,2,00,915.49832259,918.79052734,952.00244141,916.95410156,929.31347656,925.11230469,971.56298828,915.80957031,942.70166016,932.18164063,927.73339844,923.17285156,921.68017578,954.76464844,927.21044922,935.67626953,963.17578125,907.65478516,929.36914063,911.56103516,919.29541016,946.328125,906.1875,958.92724609,903.93310547,927.90478516,942.81884766,921.75439453,937.31152344,907.82910156,922.05078125,923.56787109,928.99755859,913.97412109,944.64941406,917.10058594,934.08349609,929.60449219,956.09570313,905.72119141,919.39208984,923.25878906,962.13476563,918.71679688,928.84277344,918.90576172,935.05908203,0,925.109375,917.87695313,1000.5844727,935.85644531,917.72998047,947.79394531,923.0078125,920.68359375,918.85058594,965.68164063,973.09082031,911.00683594,934.97412109,3,0,0,0,0,0,0,0,SIH13E8999977,00
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,50,1,0,0,1,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,136.92,0.96,0.96,48,48,0,0,14047,14047,6787,6787,7210,50,50,0,0,0,0,130,0,0,315.88,315.88,130,136.92,2,00,915.49832259,918.79052734,952.00244141,916.95410156,929.31347656,925.11230469,971.56298828,915.80957031,942.70166016,932.18164063,927.73339844,923.17285156,921.68017578,954.76464844,927.21044922,935.67626953,963.17578125,907.65478516,929.36914063,911.56103516,919.29541016,946.328125,906.1875,958.92724609,903.93310547,927.90478516,942.81884766,921.75439453,937.31152344,907.82910156,922.05078125,923.56787109,928.99755859,913.97412109,944.64941406,917.10058594,934.08349609,929.60449219,956.09570313,905.72119141,919.39208984,923.25878906,962.13476563,918.71679688,928.84277344,918.90576172,935.05908203,0,925.109375,917.87695313,1000.5844727,935.85644531,917.72998047,947.79394531,923.0078125,920.68359375,918.85058594,965.68164063,973.09082031,911.00683594,934.97412109,3,0,0,0,0,0,0,0,SIH13E8999977,00
0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,0,57.54,57.54,0,0,0,0,4800,4800,0,0,0,4800,4800,0,0,0,0,0,0,0,57.54,57.54,0,0,2,00,1006.5463219,1048.4736328,1035.3144531,1024.2646484,1023.5302734,987.05078125,1043.1308594,1057.8564453,1042.359375,1000.2050781,996.63183594,1043.7294922,1038.2128906,995.72021484,1001.6245117,1059.5429688,1040.6826172,1066.7080078,1049.9355469,1043.1328125,1022.4907227,1037.7421875,997.31884766,1006.2724609,1014.4130859,1028.1611328,1045.7353516,1054.4833984,994.27099609,1044.8017578,0,1024.8554688,990.80078125,1014.9780273,1002.0268555,1021.4111328,1014.8227539,1036.4365234,1003.0117188,1019.1796875,1027.3652344,1021.1328125,1014.6279297,969.11572266,1038.4951172,996.25537109,1032.7978516,1050.2177734,997.78759766,1040.5537109,996.11523438,1019.6303711,994.76464844,989.18017578,1048.4765625,1033.0253906,1053.1953125,1003.7817383,1011.2749023,1040.7666016,1066.7529297,3,0,0,0,0,0,0,0,SIH13E8999976,00
0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,270,0,15.01,15.01,0,0,0,0,157925.29,179014.29,157143,178232,0,782.29,782.29,0,0,0,0,1649,0,0,1664.01,1664.01,1649,0,1,00,203.7448742,210.05517578,204.5501709,201.84753418,206.734375,218.72070313,204.31066895,211.91833496,204.97888184,208.88635254,211.7824707,205.71972656,212.29638672,200.0970459,208.91906738,201.0880127,209.02233887,209.89550781,210.39746094,212.73498535,203.27624512,200.60827637,210.1517334,209.98413086,204.1439209,203.73388672,211.24914551,220.84924316,206.85949707,212.74230957,201.82006836,202.78466797,210.3626709,0,206.07385254,204.95373535,216.66467285,202.95336914,204.19824219,207.64355469,206.27111816,202.83337402,209.16015625,204.40551758,210.59753418,204.00354004,203.61743164,202.24865723,202.08093262,209.07836914,203.88830566,212.50500488,203.88012695,208.30004883,203.05029297,206.85388184,204.13671875,211.61914063,207.84521484,214.24816895,210.39978027,3,0,0,0,0,0,0,0,SIH13E8999975,00
2,2,0,2,1,4,0,0,0,0,3,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,2,2,7,0,0,0,0,0,0,1,0,400,251.84,10.79,10.79,0,0,0,0,9427,9427,7500,7500,1903,24,24,0,0,0,0,1600,0,0,1862.63,1785.63,1523,251.84,1,00,775.64821926,790.92529297,786.31835938,770.06494141,835.75048828,766.12011719,831.39453125,767.47900391,807.22460938,777.92919922,0,779.69189453,769.14306641,808.06738281,772.78125,853.9609375,836.23291016,752.85986328,790.02685547,754.76220703,791.31396484,841.04052734,791.67626953,813.90722656,772.72412109,792.10253906,831.27490234,772.41601563,811.09033203,781.94873047,783.19580078,800.86132813,815.02636719,773.50830078,788.68359375,785.26464844,771.90869141,796.25488281,756.27832031,758.74853516,767.35595703,789.19970703,830.82373047,811.3203125,766.26464844,751.52587891,840.88183594,793.83007813,787.09423828,734.73583984,779.5546875,808.05029297,772.9296875,782.22167969,741.10839844,818.77978516,806.22070313,770.95507813,766.02148438,782.19775391,782.08789063,3,73,0,0,0,0,0,0,SIH13E8999974,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,2,2,2,1,2,2,0,2,2,9,0,0,0,0,0,0,2,0,0,0,171.83,171.83,0,0,0,1150,63162.62,63162.62,21000,21000,400,11762.62,11762.62,0,0,30000,0,73,0,0,1394.83,1394.83,73,0,2,00,1423.9118413,1476.4121094,1514.3876953,1429.6210938,1427.1972656,1460.0566406,1433.5126953,1437.5556641,1427.7148438,1472.8496094,1412.2636719,1492.8505859,1478.890625,1431.0332031,1422.3222656,1470.5214844,1421.5488281,1444.7539063,1447.7744141,1451.8017578,1431.0927734,1449.7587891,1482.5585938,1457.9296875,1419.6259766,1399.265625,1452.2666016,1447.4775391,1469.0087891,1430.8730469,1443.2880859,1436.7763672,1464.1816406,1468.4628906,1460.5351563,1463.4619141,1423.7226563,1438.8994141,1480.0146484,1455.4404297,1433.0371094,1402.9902344,1457.5371094,1410.6464844,1450.1640625,1432.2753906,1433.5888672,1434.6650391,1415.4326172,1524.8027344,1436.9404297,1480.1728516,1433.9023438,1476.2167969,0,1478.1611328,1430.3222656,1439.3330078,1460.8759766,1470.0986328,1430.4609375,3,0,0,0,0,0,0,0,SIH13E8999973,00
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,509.12,0,0,0,0,227.16,0,33380,33380,0,0,20380,0,0,0,0,0,13000,0,0,0,736.28,736.28,0,509.12,2,00,458.06127807,470.41186523,445.65307617,455.12036133,465.11767578,459.57885742,0,469.41748047,451.8972168,472.21142578,465.04907227,467.24853516,464.03588867,469.16870117,461.02124023,502.22949219,463.60473633,473.4699707,490.80126953,458.90722656,460.38842773,461.29858398,455.13378906,455.95458984,460.00585938,489.99731445,456.80859375,460.64501953,457.64868164,496.79516602,455.74926758,451.484375,456.80737305,467.04101563,465.2409668,482.36425781,471.25317383,457.20727539,459.37524414,464.14404297,489.5246582,471.41796875,469.66186523,477.16308594,478.29199219,457.22314453,451.38476563,474.09228516,456.30834961,457.13134766,489.00854492,469.47045898,454.37084961,470.11889648,454.5690918,459.93969727,479.97583008,458.76000977,466.90356445,459.5625,462.90332031,3,0,0,0,0,0,0,0,SIH13E8999972,00
0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,856.85,57.54,57.54,0,0,477.5,0,58083,58083,0,0,30309,3000,3000,0,0,0,24774,0,0,0,1391.89,1391.89,0,856.85,2,00,526.13307037,549.09960938,510.30419922,519.46972656,524.72705078,537.73388672,529.10644531,519.62207031,533.48291016,549.65332031,538.20019531,537.73291016,568.93261719,537.22216797,534.14208984,0,521.05664063,531.98144531,530.4453125,535.87597656,535.56005859,535.32080078,539.21875,509.16137695,528.78759766,530.79541016,518.26953125,537.38037109,543.15917969,533.12646484,524.44970703,517.50927734,514.04443359,539.51611328,529.63476563,548.15429688,552.16210938,553.93847656,529.13867188,525.23779297,560.76269531,562.43261719,533.97802734,516.17431641,570.40820313,524.625,529.06787109,531.72314453,546.31591797,526.17529297,550.83447266,546.89648438,531.02148438,543.67285156,521.55029297,530.87939453,546.953125,539.59130859,534.67724609,543.23193359,531.87353516,3,0,0,0,0,0,0,0,SIH13E8999971,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,0,-192,-192,0,0,1276.87,0,91528,91528,33439,33439,0,-10141,-10141,0,0,0,68230,637,0,0,1721.87,1721.87,637,0,2,00,120.22791514,123.96057129,0,119.2677002,124.96270752,119.88049316,124.94744873,119.89208984,122.87493896,120.97253418,126.51306152,124.64874268,119.99499512,125.19177246,123.40661621,122.90136719,119.71087646,119.40899658,117.98425293,119.12316895,120.69030762,122.5602417,121.21905518,120.00158691,120.66552734,118.3269043,122.23400879,122.68981934,124.0244751,127.26104736,120.60528564,118.15301514,123.57305908,127.78485107,123.35961914,120.09533691,124.48132324,124.17938232,122.70257568,121.3192749,119.46252441,124.68310547,123.40356445,120.35717773,125.40625,118.94799805,126.56591797,119.7119751,123.15087891,126.76434326,122.6675415,126.17224121,119.49047852,118.69946289,120.09356689,124.62762451,124.20605469,128.04064941,124.48046875,119.23797607,117.69610596,3,0,0,0,0,0,0,0,SIH13E8999970,00
2,2,0,3,3,4,0,0,2,0,2,0,0,0,2,0,0,1,1,0,1,2,2,2,1,2,2,0,2,2,7,0,0,0,0,0,0,1,0,0,165.95,0,0,0,0,0,882,59434.1,59434.1,0,0,12903.1,0,0,0,0,46531,0,0,0,0,1047.95,1047.95,0,165.95,2,00,165.04991838,165.12609863,166.56921387,163.07702637,171.12670898,164.25415039,167.33044434,164.12841797,172.04992676,166.14599609,0,163.94433594,170.60217285,166.0559082,162.42773438,164.98693848,171.69580078,168.55688477,167.05505371,162.05407715,162.21459961,162.36755371,171.48083496,166.85168457,163.89770508,165.58007813,172.49804688,166.50732422,171.2088623,175.72619629,165.64282227,165.8885498,162.25231934,177.39648438,177.08203125,166.31237793,166.4119873,165.54956055,174.11779785,164.55419922,161.27697754,168.41320801,165.92553711,172.47424316,161.42016602,163.24645996,179.2130127,166.36486816,167.95935059,171.86108398,164.60266113,175.34875488,158.8560791,162.50732422,171.18652344,168.94030762,171.65515137,180.90979004,179.8828125,167.1282959,161.88684082,3,0,0,0,0,0,0,0,SIH13E8999969,00
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,4,0,0,23.29,54.61,54.61,0,0,475,0,42846.86,42846.86,0,0,0,2846.86,2846.86,0,0,0,40000,0,0,0,552.9,552.9,0,23.29,2,00,262.62316801,269.95410156,264.24853516,256.74951172,265.71484375,275.86767578,269.98608398,268.21948242,266.45751953,266.75878906,265.46484375,266.70678711,267.6015625,259.80126953,272.01269531,259.35107422,259.49072266,280.00756836,264.67016602,267.19580078,257.84326172,260.17456055,259.16259766,275.69287109,257.20776367,269.79907227,267.37890625,271.60595703,270.20532227,263.16113281,267.33251953,267.19873047,274.69042969,261.93896484,277.08105469,262.61645508,265.64086914,263.27783203,279.89941406,266.19604492,281.70898438,268.41601563,264.39526367,265.97290039,263.75732422,265.13183594,260.26342773,261.26538086,262.48144531,255.57678223,284.95947266,276.46704102,261.53930664,279.32617188,262.17480469,263.44970703,0,270.44213867,262.79541016,274.18554688,268.9140625,3,0,0,0,0,0,0,0,SIH13E8999968,00
0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,255,0,0.96,0.96,0,0,0,0,43050,43050,43000,43000,0,50,50,0,0,0,0,800,0,0,800.96,867.96,867,0,2,00,709.74647265,725.55322266,736.05517578,730.86572266,718.71484375,717.25439453,717.33789063,715.78955078,718.29492188,732.52050781,707.68164063,742.85400391,713.375,730.56787109,735.48925781,708.26220703,719.88964844,717.98730469,722.27880859,723.99951172,725.10253906,713.45263672,726.38525391,713.80810547,710.55029297,719.14257813,711.62646484,730.38574219,718.86425781,725.90722656,724.76904297,716.71582031,731.38378906,711.47265625,710.92675781,718.37939453,763.03271484,710.49707031,714.51904297,724.06347656,728.20019531,728.55566406,707.45996094,716.21875,736.33349609,710.32373047,725.69335938,731.43212891,715.90966797,731.43017578,719.29150391,719.24902344,741.44677734,739.3203125,714.89648438,714.91699219,719.83251953,715.0078125,719.140625,0,706.83496094,3,0,0,0,0,0,0,0,SIH13E8999967,00
0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,170,406.28,0,0,0,0,0,0,25444,25444,0,0,25444,0,0,0,0,0,0,0,0,0,406.28,406.28,0,406.28,2,00,559.19618695,548.8125,562.13085938,584.05517578,536.79638672,586.46826172,603.85205078,560.30761719,560.99267578,538.23388672,579.74902344,605.35742188,601.58056641,572.45507813,577.50195313,566.74707031,557.73242188,559.30078125,577.2734375,571.66601563,580.23632813,570.56591797,561.38720703,583.17089844,563.10888672,572.32373047,584.12109375,570.67724609,562.98144531,624.19189453,583.43212891,543.52490234,541.27929688,543.43554688,592.95654297,561.70263672,542.49755859,579.16943359,532.9609375,582.6953125,550.29882813,585.04345703,0,557.46826172,533.55810547,622.46044922,572.7734375,577.93457031,586.01025391,556.33496094,568.84814453,554.93310547,583.98974609,573.30810547,587.82226563,534.94677734,586.73730469,568.60791016,567.38476563,555.47949219,541.73632813,3,45,0,0,0,0,0,0,SIH13E8999966,00
0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,0,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,170,0,0.1,0.1,0,0,0,0,26005,26005,26000,26000,0,5,5,0,0,0,0,540,0,0,540.1,540.1,540,0,2,00,559.19618695,548.8125,562.13085938,584.05517578,536.79638672,586.46826172,603.85205078,560.30761719,560.99267578,538.23388672,579.74902344,605.35742188,601.58056641,572.45507813,577.50195313,566.74707031,557.73242188,559.30078125,577.2734375,571.66601563,580.23632813,570.56591797,561.38720703,583.17089844,563.10888672,572.32373047,584.12109375,570.67724609,562.98144531,624.19189453,583.43212891,543.52490234,541.27929688,543.43554688,592.95654297,561.70263672,542.49755859,579.16943359,532.9609375,582.6953125,550.29882813,585.04345703,0,557.46826172,533.55810547,622.46044922,572.7734375,577.93457031,586.01025391,556.33496094,568.84814453,554.93310547,583.98974609,573.30810547,587.82226563,534.94677734,586.73730469,568.60791016,567.38476563,555.47949219,541.73632813,3,0,0,0,0,0,0,0,SIH13E8999966,00
0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,17.56,91.04,91.04,0,0,1306,0,65847,65847,0,0,0,4847,4847,0,0,0,61000,0,0,0,1414.6,1414.6,0,17.56,2,00,1261.5973193,1276.7207031,1302.8232422,1251.8730469,1257.0634766,1306.1054688,1290.9912109,1283.109375,1277.7216797,1312.6425781,1274.3017578,1289.1435547,1293.1025391,1327.8173828,1261.6708984,1302.4179688,1307.0664063,1282.2724609,1288.9785156,1284.2666016,1245.5498047,1289.7363281,1282.6621094,1268.5205078,1306.7089844,1244.6425781,1276.1542969,1233.3876953,1293.7587891,1318.7421875,1273.28125,1257.6777344,1258.8183594,1254.4335938,1293.8808594,1319.0117188,1289.0507813,1235.796875,1275.9453125,1257.4414063,1305.8408203,1298.8476563,1283.90625,1298.7900391,1357.1347656,1260.2675781,1278.0253906,0,1232.9091797,1290.8701172,1278.0175781,1329.6855469,1295.09375,1307.0830078,1287.2412109,1302.2255859,1304.5683594,1263.7451172,1292.7060547,1275.5615234,1234.2646484,3,0,0,0,0,0,0,0,SIH13E8999965,00
0,1,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,1,1,0,1,2,3,3,1,3,3,0,2,2,9,0,0,0,0,0,0,2,0,310,355.56,0,0,0,0,0,96,24133,24133,0,0,17671,0,0,0,0,6462,0,121,0,0,572.56,572.56,121,355.56,2,00,1143.5571447,1195.0244141,1217.2392578,1180.9990234,1162.1396484,1151.5419922,0,1126.7060547,1188.2871094,1144.7666016,1152.7050781,1143.1904297,1115.265625,1140.2119141,1195.9130859,1124.3554688,1159.0673828,1174.6923828,1198.3759766,1156.1484375,1182.078125,1164.7431641,1182.2460938,1180.6269531,1180.9267578,1145.6425781,1166.0712891,1184.5009766,1124.8818359,1175.3164063,1185.2158203,1175.1728516,1162.9375,1177.2832031,1169.7744141,1149.5195313,1139.8974609,1140.1269531,1158.9541016,1150.5439453,1212.2402344,1169.6523438,1122.2050781,1178.0166016,1165.1992188,1191.3564453,1128.5341797,1150.2011719,1156.1064453,1123.0322266,1201.1875,1139.9501953,1177.0654297,1185.1806641,1182.4423828,1127.1201172,1133.7304688,1195.3222656,1159.8837891,1140.3076172,1175.6992188,3,59,0,0,0,0,0,0,SIH13E8999964,00
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,1,1,2,2,1,2,2,0,2,2,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,113,6167,6167,0,0,0,0,0,0,0,6167,0,0,0,0,113,113,0,0,2,00,1143.5571447,1195.0244141,1217.2392578,1180.9990234,1162.1396484,1151.5419922,0,1126.7060547,1188.2871094,1144.7666016,1152.7050781,1143.1904297,1115.265625,1140.2119141,1195.9130859,1124.3554688,1159.0673828,1174.6923828,1198.3759766,1156.1484375,1182.078125,1164.7431641,1182.2460938,1180.6269531,1180.9267578,1145.6425781,1166.0712891,1184.5009766,1124.8818359,1175.3164063,1185.2158203,1175.1728516,1162.9375,1177.2832031,1169.7744141,1149.5195313,1139.8974609,1140.1269531,1158.9541016,1150.5439453,1212.2402344,1169.6523438,1122.2050781,1178.0166016,1165.1992188,1191.3564453,1128.5341797,1150.2011719,1156.1064453,1123.0322266,1201.1875,1139.9501953,1177.0654297,1185.1806641,1182.4423828,1127.1201172,1133.7304688,1195.3222656,1159.8837891,1140.3076172,1175.6992188,3,0,0,0,0,0,0,0,SIH13E8999964,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,19.63,19.63,0,0,0,0,103123.43,103123.43,102000,102000,0,1123.43,1123.43,0,0,0,0,1800,0,0,1819.63,1819.63,1800,0,2,00,799.56087641,795.53466797,802.55957031,809.84960938,792.93701172,799.30371094,823.9140625,804.07275391,830.82128906,815.58642578,800.84277344,796.11230469,842.44824219,790.82763672,806.00878906,790.67724609,799.91845703,814.22900391,823.20507813,848.28222656,820.38720703,843.50146484,825.51025391,810.93408203,798.93505859,805.01074219,796.38085938,829.61572266,0,841.91748047,814.83935547,788.27685547,804.62255859,862.67626953,813.44580078,797.62841797,785.93652344,838.33105469,805.5625,817.97998047,823.40966797,825.35449219,809.25585938,803.76220703,821.95458984,836.70654297,799.67431641,818.2265625,829.66113281,807.91113281,818.92822266,795.50488281,831.99658203,807.3828125,801.49511719,802.13867188,822.6015625,814.17871094,788.29492188,808.39892578,799.65136719,3,0,0,0,0,0,0,0,SIH13E8999963,00
0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,4,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,17.56,2.3,2.3,0,0,0,0,230,230,0,0,0,230,230,0,0,0,0,0,0,0,19.86,19.86,0,17.56,2,00,972.38473103,981.61328125,991.56933594,1011.484375,989.95166016,0,956.53955078,973.49169922,978.39257813,971.84863281,960.22851563,969.17675781,991.42480469,1004.9160156,964.22509766,969.02734375,977.70263672,999.63232422,999.35058594,989.16357422,1005.9638672,1075.0087891,959.83544922,975.24072266,1025.0195313,944.69921875,928.06640625,973.59814453,959.63037109,971.68310547,1009.5551758,984.41552734,1001.3979492,987.87207031,1005.7294922,977.72851563,994.30761719,967.90136719,995.85351563,999.20068359,977.921875,935.62939453,1020.3110352,1008.3212891,1039.9931641,966.90673828,1017.8110352,1011.684082,1000.0961914,1099.4921875,945.39794922,1015.7744141,1003.265625,997.89746094,1039.6220703,968.25585938,931.91748047,992.21972656,974.87060547,997.91845703,1052.4501953,3,0,0,0,0,0,0,0,SIH13E8999962,00
