ABSFID,ABSLID,CURINTL,LNSECLN,MPURL,YRRPMTL,AMTOLN,WKREPLN,AMTBRLN,IMPASTA,IMPFIAC,IMPNOST,IMPNSTA,IMPSTAT,SIHLNWT,WLN0101,WLN0102,WLN0103,WLN0104,WLN0105,WLN0106,WLN0107,WLN0108,WLN0109,WLN0110,WLN0111,WLN0112,WLN0113,WLN0114,WLN0115,WLN0116,WLN0117,WLN0118,WLN0119,WLN0120,WLN0121,WLN0122,WLN0123,WLN0124,WLN0125,WLN0126,WLN0127,WLN0128,WLN0129,WLN0130,WLN0131,WLN0132,WLN0133,WLN0134,WLN0135,WLN0136,WLN0137,WLN0138,WLN0139,WLN0140,WLN0141,WLN0142,WLN0143,WLN0144,WLN0145,WLN0146,WLN0147,WLN0148,WLN0149,WLN0150,WLN0151,WLN0152,WLN0153,WLN0154,WLN0155,WLN0156,WLN0157,WLN0158,WLN0159,WLN0160,LEVELLN,ABSHID,ABSIID,ABSPID
00,1,10.95,1,5,2013,8000,83,14000,0,0,1,0,0,153.43979509,157.31518555,155.91125488,152.79284668,159.93615723,150.68994141,157.04016113,155.60449219,162.67102051,158.23510742,153.22583008,151.04382324,159.13720703,154.28479004,147.32775879,154.04296875,153.9831543,162.04724121,155.65344238,163.49645996,157.31945801,161.47290039,154.04016113,150.9486084,154.46081543,143.98937988,151.22973633,153.25048828,151.85888672,168.53125,154.80322266,161.98400879,159.54663086,154.92773438,149.92712402,153.32897949,166.55822754,159.47338867,155.30041504,160.11083984,165.84667969,157.046875,152.63464355,154.41479492,156.39428711,148.89233398,153.12243652,157.84692383,0,150.14465332,155.67993164,146.8815918,158.61987305,150.32714844,158.7097168,162.26599121,147.15026855,169.74523926,151.71655273,155.32104492,154.56359863,6,SIH13E8990009,0,00
00,1,5,1,1,2004,299000,460,345000,0,0,0,0,0,1003.0146046,1002.0585938,1015.9204102,1063.1855469,1000.3032227,1092.6425781,1008.9023438,1067.6230469,1081.2441406,990.43164063,0,1013.5058594,992.47802734,1003.4433594,1034.8789063,1082.4609375,1050.8867188,1014.1259766,982.37255859,1012.9545898,983.31054688,987.68896484,1015.9394531,1042.4716797,1054.9238281,1004.9331055,1005.2026367,1082.8710938,997.91210938,993.52880859,1025.3388672,981.45800781,987.11816406,1034.5361328,1014.0341797,1022.5678711,1055.3564453,989.37109375,1028.7646484,1002.7460938,1017.2324219,1020.0083008,1018.0585938,1055.4257813,1004.2412109,1102.0068359,996.31152344,989.53173828,1037.6455078,1014.7197266,1007.7392578,1007.6181641,1005.9946289,1003.2270508,1017.6298828,1028.7861328,987.56591797,1015.6533203,983.03613281,1037.0507813,1043.3828125,6,SIH13E8990008,0,00
00,2,0,2,5,0,30000,0,60000,0,0,0,0,0,1003.0146046,1002.0585938,1015.9204102,1063.1855469,1000.3032227,1092.6425781,1008.9023438,1067.6230469,1081.2441406,990.43164063,0,1013.5058594,992.47802734,1003.4433594,1034.8789063,1082.4609375,1050.8867188,1014.1259766,982.37255859,1012.9545898,983.31054688,987.68896484,1015.9394531,1042.4716797,1054.9238281,1004.9331055,1005.2026367,1082.8710938,997.91210938,993.52880859,1025.3388672,981.45800781,987.11816406,1034.5361328,1014.0341797,1022.5678711,1055.3564453,989.37109375,1028.7646484,1002.7460938,1017.2324219,1020.0083008,1018.0585938,1055.4257813,1004.2412109,1102.0068359,996.31152344,989.53173828,1037.6455078,1014.7197266,1007.7392578,1007.6181641,1005.9946289,1003.2270508,1017.6298828,1028.7861328,987.56591797,1015.6533203,983.03613281,1037.0507813,1043.3828125,6,SIH13E8990008,0,00
00,1,5.5,1,1,2012,350000,460,360000,0,0,0,0,0,137.15190058,140.54919434,136.91992188,137.57006836,137.55908203,135.01940918,141.68054199,142.31262207,138.90979004,141.61120605,147.34814453,141.98583984,137.97814941,134.75231934,137.0892334,136.73547363,140.12121582,140.13769531,138.83581543,136.68823242,142.8013916,134.27661133,139.83056641,137.85290527,139.27355957,140.99084473,139.46716309,140.66784668,140.48352051,142.14379883,143.00390625,131.75939941,140.80505371,140.18408203,130.2043457,146.74829102,142.42529297,140.10766602,139.31176758,140.57519531,138.08166504,142.03088379,138.84020996,137.21325684,138.36169434,138.06738281,137.97192383,0,138.25646973,138.15710449,152.42944336,134.84814453,137.48669434,138.08007813,146.47802734,136.73669434,134.63183594,136.61816406,141.98596191,143.26220703,140.92956543,6,SIH13E8990007,0,00
00,2,0,3,5,0,3800,0,4000,0,0,0,0,0,137.15190058,140.54919434,136.91992188,137.57006836,137.55908203,135.01940918,141.68054199,142.31262207,138.90979004,141.61120605,147.34814453,141.98583984,137.97814941,134.75231934,137.0892334,136.73547363,140.12121582,140.13769531,138.83581543,136.68823242,142.8013916,134.27661133,139.83056641,137.85290527,139.27355957,140.99084473,139.46716309,140.66784668,140.48352051,142.14379883,143.00390625,131.75939941,140.80505371,140.18408203,130.2043457,146.74829102,142.42529297,140.10766602,139.31176758,140.57519531,138.08166504,142.03088379,138.84020996,137.21325684,138.36169434,138.06738281,137.97192383,0,138.25646973,138.15710449,152.42944336,134.84814453,137.48669434,138.08007813,146.47802734,136.73669434,134.63183594,136.61816406,141.98596191,143.26220703,140.92956543,6,SIH13E8990007,0,00
00,3,0,3,7,0,14000,0,15000,0,0,0,0,0,137.15190058,140.54919434,136.91992188,137.57006836,137.55908203,135.01940918,141.68054199,142.31262207,138.90979004,141.61120605,147.34814453,141.98583984,137.97814941,134.75231934,137.0892334,136.73547363,140.12121582,140.13769531,138.83581543,136.68823242,142.8013916,134.27661133,139.83056641,137.85290527,139.27355957,140.99084473,139.46716309,140.66784668,140.48352051,142.14379883,143.00390625,131.75939941,140.80505371,140.18408203,130.2043457,146.74829102,142.42529297,140.10766602,139.31176758,140.57519531,138.08166504,142.03088379,138.84020996,137.21325684,138.36169434,138.06738281,137.97192383,0,138.25646973,138.15710449,152.42944336,134.84814453,137.48669434,138.08007813,146.47802734,136.73669434,134.63183594,136.61816406,141.98596191,143.26220703,140.92956543,6,SIH13E8990007,0,00
00,1,0,3,6,0,3500,0,7000,0,0,0,0,0,93.296957296,93.398376465,97.378234863,94.635192871,97.117126465,94.362670898,94.763977051,95.031982422,93.089233398,94.964599609,101.50921631,92.067687988,95.58770752,91.845703125,94.064697266,90.805725098,89.013183594,92.115539551,92.727539063,95.908569336,92.523010254,93.988708496,96.191711426,91.183044434,90.286621094,106.51080322,93.613647461,100.58532715,90.05090332,94.665527344,94.995239258,104.54638672,93.723388672,0,96.050537109,93.511962891,97.815246582,99.074035645,95.933044434,85.629638672,99.563964844,89.421386719,95.735717773,98.618225098,94.843139648,92.87109375,85.169433594,96.968688965,101.56884766,90.734313965,89.250854492,92.704284668,94.952453613,99.692077637,104.21258545,91.059936523,95.331787109,89.234313965,96.579162598,92.075561523,98.80657959,6,SIH13E8990006,0,00
00,2,0,3,5,0,8000,0,11000,0,0,0,0,0,93.296957296,93.398376465,97.378234863,94.635192871,97.117126465,94.362670898,94.763977051,95.031982422,93.089233398,94.964599609,101.50921631,92.067687988,95.58770752,91.845703125,94.064697266,90.805725098,89.013183594,92.115539551,92.727539063,95.908569336,92.523010254,93.988708496,96.191711426,91.183044434,90.286621094,106.51080322,93.613647461,100.58532715,90.05090332,94.665527344,94.995239258,104.54638672,93.723388672,0,96.050537109,93.511962891,97.815246582,99.074035645,95.933044434,85.629638672,99.563964844,89.421386719,95.735717773,98.618225098,94.843139648,92.87109375,85.169433594,96.968688965,101.56884766,90.734313965,89.250854492,92.704284668,94.952453613,99.692077637,104.21258545,91.059936523,95.331787109,89.234313965,96.579162598,92.075561523,98.80657959,6,SIH13E8990006,0,00
00,3,0,3,5,0,25000,0,39000,0,0,0,0,0,93.296957296,93.398376465,97.378234863,94.635192871,97.117126465,94.362670898,94.763977051,95.031982422,93.089233398,94.964599609,101.50921631,92.067687988,95.58770752,91.845703125,94.064697266,90.805725098,89.013183594,92.115539551,92.727539063,95.908569336,92.523010254,93.988708496,96.191711426,91.183044434,90.286621094,106.51080322,93.613647461,100.58532715,90.05090332,94.665527344,94.995239258,104.54638672,93.723388672,0,96.050537109,93.511962891,97.815246582,99.074035645,95.933044434,85.629638672,99.563964844,89.421386719,95.735717773,98.618225098,94.843139648,92.87109375,85.169433594,96.968688965,101.56884766,90.734313965,89.250854492,92.704284668,94.952453613,99.692077637,104.21258545,91.059936523,95.331787109,89.234313965,96.579162598,92.075561523,98.80657959,6,SIH13E8990006,0,00
00,1,5.71,1,1,2007,85000,245,170000,0,0,1,0,0,223.85594662,235.09655762,237.08312988,220.74133301,218.18029785,238.72558594,227.18286133,220.87597656,228.88574219,227.9675293,224.95544434,220.99719238,246.68969727,216.94873047,217.94921875,229.8972168,228.92431641,249.0513916,241.56494141,228.74047852,224.26794434,227.04797363,229.87316895,219.94006348,221.8548584,227.23278809,218.88586426,233.97705078,223.04504395,241.51745605,220.97497559,220.65014648,213.88085938,248.29333496,226.98852539,222.14489746,219.99743652,219.14831543,224.44812012,220.02880859,0,220.60412598,216.22216797,221.78674316,229.47387695,242.1151123,220.9967041,232.66101074,233.39953613,231.15917969,248.67321777,222.37451172,230.84521484,228.53161621,249.16186523,261.4777832,229.05102539,220.96447754,227.34680176,223.91479492,249.83654785,6,SIH13E8990004,0,00
00,1,0,3,7,0,25000,0,25000,0,0,0,0,0,867.20665104,865.44873047,890.38330078,891.17724609,900.33935547,907.55175781,854.02099609,885.78710938,856.72314453,881.31298828,886.70996094,888.31738281,890.05517578,864.3515625,863.61376953,881.25,862.28710938,871.97412109,891.94140625,885.06396484,864.45947266,882.85205078,885.91503906,870.41455078,882.90722656,878.23144531,883.44287109,879.08251953,0,853.30566406,893.20996094,872.51708984,913.10351563,902.46191406,877.84667969,881.65087891,881.92480469,920.58203125,905.5703125,873.37255859,870.98925781,868.0859375,887.91357422,898.47949219,871.27294922,872.52197266,893.48339844,862.45751953,877.21240234,903.03125,873.76806641,909.78710938,886.61132813,903.24902344,871.60205078,917.63232422,857.54833984,885.08935547,877.74169922,868.19775391,860.69384766,6,SIH13E8990003,0,00
00,1,5.59,1,1,2002,27723,450,135000,0,0,0,0,1,1332.8946653,1399.3818359,1379.6025391,1355.21875,1370.8447266,1329.1865234,1361.0908203,1344.2802734,1359.1132813,1344.2333984,1350.7841797,1335.5009766,1306.8310547,1333.2949219,1353.9472656,1338.6748047,1357.5849609,1353.7724609,1377.8798828,1348.5986328,1337.3876953,1373.2871094,1384.9785156,1342.6240234,1361.5664063,1355.8886719,1354.7294922,1366.5888672,1357.65625,1309.4960938,1340.2597656,1353.4189453,1341.3994141,1356.2470703,1361.6064453,1379.5449219,1326.2802734,1341.5703125,1356.1865234,1354.4433594,1406.5058594,1372.3330078,1336.3691406,1343.8583984,1354.7148438,1353.1904297,1312.1484375,1368.8789063,1360.9980469,1341.6611328,1384.4013672,1362.6171875,1374.0976563,1377.8222656,0,1321.3115234,1332.0800781,1429.734375,1355.6582031,1371.7099609,1359.9501953,6,SIH13E8990002,0,00
00,1,5.89,1,1,2007,181026,300,214087,0,0,0,0,0,116.38213402,111.74060059,128.50244141,118.70068359,113.33990479,113.34246826,120.15740967,129.92236328,116.25134277,115.39111328,121.0604248,113.87524414,123.08654785,107.465271,115.0647583,114.6786499,117.39678955,99.266174316,118.40130615,120.00158691,120.29901123,122.28259277,121.4576416,116.79229736,116.55841064,119.10040283,135.48693848,134.42602539,116.97198486,115.08813477,123.28417969,135.30200195,116.54504395,115.93286133,114.44000244,127.16094971,120.54284668,111.90924072,109.55761719,117.12023926,114.28521729,120.26342773,112.22418213,118.44256592,116.80908203,116.14086914,117.75195313,119.1217041,115.27679443,125.49017334,117.1260376,123.62402344,117.69696045,127.33282471,122.77789307,114.27288818,110.83026123,111.6786499,121.70928955,116.71044922,0,6,SIH13E8990000,0,00
00,2,5.97,1,3,2011,20804,778,32000,0,0,0,0,0,116.38213402,111.74060059,128.50244141,118.70068359,113.33990479,113.34246826,120.15740967,129.92236328,116.25134277,115.39111328,121.0604248,113.87524414,123.08654785,107.465271,115.0647583,114.6786499,117.39678955,99.266174316,118.40130615,120.00158691,120.29901123,122.28259277,121.4576416,116.79229736,116.55841064,119.10040283,135.48693848,134.42602539,116.97198486,115.08813477,123.28417969,135.30200195,116.54504395,115.93286133,114.44000244,127.16094971,120.54284668,111.90924072,109.55761719,117.12023926,114.28521729,120.26342773,112.22418213,118.44256592,116.80908203,116.14086914,117.75195313,119.1217041,115.27679443,125.49017334,117.1260376,123.62402344,117.69696045,127.33282471,122.77789307,114.27288818,110.83026123,111.6786499,121.70928955,116.71044922,0,6,SIH13E8990000,0,00
00,3,0,2,5,0,16757,0,22654,0,1,0,0,0,116.38213402,111.74060059,128.50244141,118.70068359,113.33990479,113.34246826,120.15740967,129.92236328,116.25134277,115.39111328,121.0604248,113.87524414,123.08654785,107.465271,115.0647583,114.6786499,117.39678955,99.266174316,118.40130615,120.00158691,120.29901123,122.28259277,121.4576416,116.79229736,116.55841064,119.10040283,135.48693848,134.42602539,116.97198486,115.08813477,123.28417969,135.30200195,116.54504395,115.93286133,114.44000244,127.16094971,120.54284668,111.90924072,109.55761719,117.12023926,114.28521729,120.26342773,112.22418213,118.44256592,116.80908203,116.14086914,117.75195313,119.1217041,115.27679443,125.49017334,117.1260376,123.62402344,117.69696045,127.33282471,122.77789307,114.27288818,110.83026123,111.6786499,121.70928955,116.71044922,0,6,SIH13E8990000,0,00
00,1,4.9,3,1,2012,75000,0,537782,0,0,0,0,0,1095.5174828,1104.4570313,1093.6962891,1117.6503906,1091.4609375,1131.03125,1145.6748047,1086.9228516,1135.3583984,1086.4892578,1118.1083984,1125.5859375,1120.2919922,1122.2802734,1091.5341797,1087.4160156,1144.8486328,1111.1142578,1099.921875,1093.8535156,1118.4453125,1095.3994141,1115.6796875,1097.7470703,1089.9804688,1115.9589844,1122.7519531,1076.9472656,1154.2353516,0,1059.0693359,1165.7558594,1088.3945313,1106.1787109,1127.5566406,1106.7060547,1167.765625,1125.1064453,1178.5019531,1123.6308594,1089.2666016,1142.6191406,1090.0078125,1090.6044922,1130.0927734,1155.9277344,1127.2490234,1100.9277344,1114.7939453,1078.3369141,1091.9941406,1127.4824219,1115.9658203,1112.1542969,1076.0361328,1110.9296875,1102.3232422,1112.6806641,1145.5039063,1094.6220703,1137.7236328,6,SIH13E8989995,0,00
00,1,5.4,1,1,2009,237011,550,290000,0,0,0,0,0,1260.1482751,1301.5068359,1302.4296875,1264.5498047,1283.3300781,1270.1142578,1261.3945313,1266.8808594,1301.8134766,1314.8369141,1263.1455078,1247.53125,1273.7685547,1276.3466797,1290.6416016,1257.5410156,1311.4179688,1268.5976563,1268.2597656,1286.4619141,1284.5107422,1291.9541016,1273.734375,1296.8925781,1265.1962891,1286.0390625,1280.1074219,1323.7119141,1281.6279297,1271.1074219,1277.9160156,1248.6269531,1277.6035156,1272.0419922,1258.5087891,1290.5292969,0,1276.6123047,1252.2529297,1283.8427734,1292.4140625,1273.7724609,1297.3457031,1327.9521484,1290.8388672,1284.2666016,1301.5175781,1268.9296875,1266.0351563,1333.7158203,1275.2539063,1272.6962891,1324.7978516,1285.7041016,1286.5556641,1292.0390625,1255.3974609,1254.5078125,1291.4355469,1311.7148438,1243.1660156,6,SIH13E8989993,0,00
00,1,5.2,1,1,2013,540777,685,534844,0,0,0,0,0,804.17185505,815.40673828,794.43212891,808.42919922,854.78808594,835.14306641,830.43847656,836.07568359,821.48242188,824.29492188,796.53466797,841.05664063,809.27929688,803.00097656,797.7734375,803.79638672,805.17724609,807.88867188,824.33740234,808.45214844,808.73144531,797.73632813,818.51708984,820.46533203,812.26367188,813.14111328,829.56738281,831.64208984,826.66748047,821.51171875,807.95654297,818.73828125,840.95751953,859.56689453,823.65527344,0,862.08837891,800.73144531,808.11035156,798.75390625,832.47167969,813.73632813,802.82080078,809.15332031,810.14990234,809.29150391,821.99853516,810.1015625,807.73876953,812.75146484,814.79443359,815.01953125,813.9296875,821.62109375,814.36083984,824.23095703,824.21582031,856.96875,830.81445313,838.34033203,812.09277344,6,SIH13E8989992,0,00
00,2,0,2,5,0,10213,0,59889,0,1,0,0,0,804.17185505,815.40673828,794.43212891,808.42919922,854.78808594,835.14306641,830.43847656,836.07568359,821.48242188,824.29492188,796.53466797,841.05664063,809.27929688,803.00097656,797.7734375,803.79638672,805.17724609,807.88867188,824.33740234,808.45214844,808.73144531,797.73632813,818.51708984,820.46533203,812.26367188,813.14111328,829.56738281,831.64208984,826.66748047,821.51171875,807.95654297,818.73828125,840.95751953,859.56689453,823.65527344,0,862.08837891,800.73144531,808.11035156,798.75390625,832.47167969,813.73632813,802.82080078,809.15332031,810.14990234,809.29150391,821.99853516,810.1015625,807.73876953,812.75146484,814.79443359,815.01953125,813.9296875,821.62109375,814.36083984,824.23095703,824.21582031,856.96875,830.81445313,838.34033203,812.09277344,6,SIH13E8989992,0,00
00,1,5.98,1,1,1998,65548,130,100000,0,0,0,0,0,724.54533933,727.73583984,746.11767578,748.93701172,740.56103516,738.21240234,713.89013672,784.42822266,0,724.45605469,742.00585938,716.12597656,731.47265625,747.21875,734.21289063,753.86279297,727.5,726.51220703,715.97753906,719.97802734,725.40039063,720.27539063,756.4765625,740.58837891,750.37060547,749.54736328,732.73583984,746.29492188,756.74072266,760.38378906,784.53417969,720.00195313,713.83447266,732.97412109,732.828125,750.92480469,744.19433594,722.63232422,733.77050781,724.04443359,744.16308594,729.00585938,738.78564453,737.75439453,718.31396484,763.38671875,731.47998047,727.60253906,740.03564453,725.85839844,739.69677734,719.22851563,748.23095703,730.94970703,729.46728516,723.95507813,736.58251953,728.60888672,753.46484375,720.36669922,733.015625,6,SIH13E8989990,0,00
00,1,5.67,1,1,2005,215523,385,320706,0,0,0,0,0,2267.1601145,2337.0605469,2306.2246094,2268.8300781,2304.5292969,2260.7304688,2351.0742188,2397.2402344,2345.6386719,2312.9296875,2326.3496094,2360.0410156,2284.2128906,2291.2734375,2308.3574219,2331.2675781,2401.0917969,2266.5488281,2280.6738281,2280.5429688,2272.9355469,2252.0761719,2309.2128906,2278.5957031,2311.5,2345.6347656,2363.28125,2276.9667969,2258.9570313,2250.84375,2300.984375,2280.3222656,2284.6757813,2360.8671875,2323.5371094,2305.6953125,2311.7460938,2240.671875,2294.0527344,0,2269.0039063,2265.7929688,2255.3261719,2290.2617188,2323.3359375,2322.1230469,2281.1660156,2305.421875,2326.1152344,2211.890625,2309.5976563,2370.609375,2291.0722656,2271.7519531,2381.296875,2267.9765625,2291.0800781,2362.4316406,2343.9433594,2266.2558594,2382.7949219,6,SIH13E8989988,0,00
00,1,5.82,1,1,2008,133756,216,149432,0,1,1,0,0,410.7655995,391.93164063,485.33813477,460.76098633,401.74243164,436.25854492,417.79272461,403.92700195,438.7409668,381.09667969,404.80566406,476.93017578,395.36206055,402.99243164,484.68334961,426.90356445,405.36621094,434.41943359,408.39306641,398.04931641,483.81787109,416.3503418,447.63085938,426.76049805,386.06201172,404.65942383,409.43920898,453.63110352,415.92529297,403.33520508,444.88745117,0,386.00146484,407.68334961,404.70776367,425.00048828,435.79052734,413.44140625,387.63793945,388.06811523,427.59936523,395.56176758,400.14135742,427.48657227,417.16992188,444.16064453,473.38696289,400.87841797,381.25048828,423.84082031,384.30981445,391.60009766,405.75366211,426.66357422,412.99487305,426.44458008,405.87548828,386.41088867,391.26855469,432.29003906,410.91601563,6,SIH13E8989987,0,00
00,1,5.1,1,1,2012,372703,406,380000,0,0,0,0,0,405.80361827,423.89428711,398.60791016,424.20654297,416.49389648,440.02319336,410.11279297,425.33154297,419.2097168,415.5625,416.74926758,412.33911133,413.4921875,405.98413086,414.5300293,430.96020508,415.54125977,403.36621094,406.51904297,416.51049805,408.07446289,411.72583008,418.81494141,404.43994141,394.23461914,429.06445313,402.36474609,405.94091797,427.35839844,414.42553711,409.05078125,408.35595703,0,431.92797852,415.56176758,400.14086914,415.93920898,412.00732422,396.73364258,406.54589844,414.72338867,420.35205078,416.93798828,401.96240234,406.31494141,406.43701172,420.21337891,409.59863281,425.80883789,394.75952148,400.39379883,431.10913086,404.60083008,402.61547852,404.0847168,420.74291992,413.05004883,404.73925781,403.54296875,419.6315918,413.83789063,6,SIH13E8989985,0,00
00,1,5,1,1,2012,115000,0,480000,0,0,0,0,0,1201.5591709,1248.0498047,0,1190.0019531,1260.4482422,1219.9130859,1219.5820313,1231.2958984,1215.7021484,1231.9912109,1233.9179688,1192.4287109,1214.0009766,1211.5527344,1211.5244141,1212.5449219,1208.2597656,1220.1396484,1207.1337891,1221.3291016,1191.2539063,1231.0966797,1201.6816406,1251.0400391,1222.4384766,1222.4570313,1221.4277344,1251.4345703,1213.2910156,1197.8261719,1211.2949219,1226.1201172,1233.6826172,1222.9707031,1219.1992188,1213.3574219,1203.4560547,1216.4433594,1207.4248047,1225.0400391,1224.4316406,1243.1064453,1230.7988281,1193.3867188,1232.2558594,1230.8828125,1212.1386719,1207.1259766,1195.8349609,1235.8964844,1239.3476563,1223.2890625,1256.0224609,1227.3681641,1227.4726563,1224.4326172,1217.8330078,1212.6953125,1251.5556641,1220.1757813,1232.4775391,6,SIH13E8989983,0,00
00,1,6.9,1,1,2008,120000,203,130000,0,0,0,0,0,167.96281623,167.71105957,170.90246582,167.94970703,169.77172852,169.66491699,167.99719238,166.49121094,177.34179688,170.07312012,177.44006348,172.64648438,171.65393066,170.6652832,165.3984375,164.89343262,171.71911621,166.41748047,167.78540039,168.86914063,163.59301758,165.89294434,167.03491211,173.85021973,169.89538574,170.99731445,176.46386719,172.84155273,172.17956543,173.24450684,172.90966797,168.66223145,174.17321777,178.80224609,177.82214355,168.3828125,168.87158203,172.73779297,175.62768555,169.6862793,165.49255371,170.02124023,172.12463379,172.95129395,168.89379883,165.81860352,173.10791016,170.56274414,166.88684082,179.78076172,168.53063965,175.94824219,167.28674316,169.12805176,171.36096191,172.35961914,171.63916016,0,173.64245605,171.06030273,171.24377441,6,SIH13E8989981,0,00
00,1,6.5,1,1,2007,298000,600,316971,0,0,0,0,0,907.13359232,883.00585938,916.53857422,881.38085938,931.47802734,944.34814453,932.65429688,929.05273438,928.42285156,919.95996094,947.24707031,944.09667969,902.33691406,914.14941406,930.92138672,922.640625,921.12597656,927.88427734,913.33007813,908.18652344,935.29492188,920.61914063,952.31445313,913.96630859,932.04785156,908.71923828,901.62011719,919.18457031,867.54541016,902.94775391,929.20214844,926.95556641,880.50244141,982.11181641,876.70947266,946.09423828,874.98681641,923.62988281,912.23095703,940.13037109,911.26513672,963.91748047,907.35351563,906.12353516,919.97314453,0,893.95751953,917.88427734,960.12158203,935.44384766,988.98925781,922.17822266,941.18359375,940.08398438,935.03759766,897.15380859,944.14306641,927.88427734,926.10644531,966.26611328,892.34765625,6,SIH13E8989980,0,00
00,1,5.61,1,1,2008,70524,165,90000,0,0,1,0,0,105.34213277,108.24694824,105.48681641,102.84954834,110.04211426,103.66778564,105.6116333,105.06469727,115.33032227,104.83197021,103.57226563,105.93707275,109.49530029,104.44689941,106.11730957,102.17333984,112.38342285,104.62176514,107.3081665,103.3706665,108.04064941,106.39471436,100.06176758,101.67999268,112.89978027,110.52911377,111.18218994,101.56707764,104.99755859,105.59869385,110.28411865,106.82879639,98.484313965,107.84204102,110.5213623,109.93798828,108.14703369,102.07775879,107.11297607,101.23980713,109.26043701,104.77374268,109.05645752,106.55206299,109.39154053,105.44915771,106.05059814,109.4932251,103.76586914,110.49841309,111.80767822,106.27575684,110.59790039,114.87512207,108.04107666,111.16925049,102.96282959,0,112.91595459,101.1416626,121.48291016,6,SIH13E8989977,0,00
00,1,0,2,5,0,20678,0,22000,0,0,0,0,0,107.17714967,108.54467773,106.95776367,106.69378662,110.95935059,105.87945557,107.43182373,84.465576172,109.48242188,108.38745117,113.60412598,114.8961792,121.31488037,103.69476318,110.31433105,106.16448975,111.08026123,108.27001953,99.799316406,104.91430664,106.21295166,0,117.41796875,104.76245117,112.72253418,106.80047607,106.01013184,110.33099365,103.60302734,118.23217773,114.02648926,106.69647217,102.88433838,111.92687988,119.12188721,106.06030273,100.1005249,105.38500977,105.2322998,118.18823242,117.75531006,116.64770508,115.14916992,103.49066162,118.08728027,106.75372314,106.55236816,110.78027344,106.18212891,106.98217773,115.74786377,104.53503418,111.59082031,104.45532227,102.36187744,113.33508301,96.635131836,103.72558594,108.82977295,110.35046387,118.7154541,6,SIH13E8989976,0,00
00,1,6.02,1,1,2012,120000,425,150000,0,0,0,0,0,162.49524049,166.59545898,167.31262207,159.87341309,162.52832031,178.55407715,165.66711426,164.4921875,171.08190918,169.71240234,163.40893555,162.84790039,168.61706543,163.87097168,163.72888184,165.24487305,162.07958984,161.55639648,167.71643066,161.68286133,176.17932129,163.80737305,171.41162109,160.89489746,162.71313477,162.53063965,160.64465332,161.88891602,167.55529785,170.46179199,164.68847656,168.15930176,166.47839355,170.48364258,167.42773438,163.11572266,162.43566895,161.12011719,161.23937988,163.66369629,164.16931152,164.23742676,163.8984375,164.71887207,160.37658691,0,167.40600586,167.3885498,164.69384766,159.25219727,158.25927734,163.18469238,160.7532959,163.93701172,162.45068359,168.68334961,163.44934082,171.94848633,166.75830078,166.93713379,171.74206543,6,SIH13E8989974,0,00
00,1,5.23,1,1,2007,39755,111,50000,0,0,0,0,1,1200.6324547,1197.3271484,1218.3007813,1210.6552734,1240.2304688,1224.6279297,1263.5371094,1232.9970703,1198.4921875,1198.9033203,1203.46875,1215.2792969,1207.9248047,1201.7871094,1211.6279297,1257.3564453,1243.1865234,1208.3769531,1207.1396484,1253.8154297,1221.6162109,1229.9179688,1201.0634766,1262.1142578,1201.3632813,1218.9267578,1197.1982422,1217.0283203,1217.5644531,1214.1962891,1253.3525391,1220.7050781,1218.2275391,1243.0927734,1233.0771484,1213.2089844,1206.8935547,1240.0791016,1234.78125,1210.8701172,1201.8583984,1250.6640625,1235.2822266,1206.9970703,1219.578125,1225.1640625,1221.4560547,1196.78125,1210.9697266,1213.1533203,1225.9453125,1211.1640625,1201.9238281,1236.9316406,1225.0253906,1192.6933594,1245.7695313,0,1224.1582031,1234.546875,1208.7451172,6,SIH13E8989971,0,00
00,1,5.2,1,1,2011,159000,400,225000,0,0,0,0,0,120.99435541,121.1673584,123.20355225,130.85839844,125.09197998,123.19763184,127.7166748,0,122.80419922,124.03955078,118.81695557,126.89990234,122.49255371,126.66967773,126.43896484,117.32781982,122.35681152,120.36096191,123.29315186,115.06427002,119.37530518,119.61401367,120.77703857,125.3338623,118.66821289,128.84899902,132.17407227,127.12347412,123.69140625,122.28796387,128.89367676,118.92980957,120.78485107,121.75537109,125.05804443,120.11077881,116.98718262,121.22698975,124.47698975,118.68444824,124.56060791,126.71368408,122.2489624,122.78588867,119.80181885,116.78936768,119.46191406,122.73638916,127.11480713,120.81677246,124.13397217,119.29821777,125.60131836,123.5145874,121.18328857,119.41131592,124.61187744,124.33831787,126.16595459,120.50140381,118.19567871,6,SIH13E8989969,0,00
00,1,5.48,1,1,1996,93310,237,183811,0,0,0,0,0,894.18186331,943.74707031,1019.293457,904.49511719,895.94970703,918.11572266,897.34570313,899.94189453,881.72949219,881.515625,882.57080078,881.21630859,889.4140625,928.05908203,946.97802734,920.59277344,869.86572266,949.31787109,931.24267578,914.34521484,904.23095703,878.94384766,0,908.47070313,973.09960938,904.42138672,969.66064453,879.90185547,892.73486328,892.53173828,875.91943359,912.87988281,883.33496094,894.56982422,892.18408203,908.85791016,906.21044922,946.69433594,908.296875,942.07763672,904.87744141,886.27197266,892.93652344,908.26074219,895.16552734,893.88769531,890.28076172,951.15820313,922.85742188,929.14160156,953.93652344,883.54931641,966.33496094,900.28076172,888.33544922,883.07275391,907.54931641,903.05810547,916.11621094,906.99560547,888.98925781,6,SIH13E8989968,0,00
